sequenceID,min.log.lambda,max.log.lambda
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr10:51448845-125869472,10.44392156,12.05635899
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr11:96437584-134946516,11.18668821,13.86476156
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr12:37856694-109373470,9.764826263,12.82013604
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr12:7239876-34856694,9.240407896,12.11411402
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr13:19020000-86760324,9.18328024,11.50923645
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr14:19000000-107289540,8.29323979,12.95697361
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr15:29209443-82829645,8.322387606,10.87798135
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr16:46385801-88389383,9.415938885,13.61946424
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr17:34725848-62410760,8.099052248,12.95773172
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr17:62460760-77546461,8.445757569,Inf
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr18:18510898-52059136,8.918960958,14.54508179
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr2:21178113-87668206,8.130888272,11.56333823
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr3:60000-66170270,9.617032311,14.06638051
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr4:75452279-191044276,7.970659766,14.60259556
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr6:95830543-157559467,8.674117766,13.49060223
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr7:100606043-130154523,9.253996999,12.95272743
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr8:86726451-142766515,10.07233682,14.0206702
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr9:92678796-133073060,10.20478141,12.50889935
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr1:3995268-13052998,10.51790364,13.39919319
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr10:18024675-38818835,9.848453823,14.1648518
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr10:51448845-125869472,9.673133335,11.33815329
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr11:96437584-134946516,12.81343328,15.07439083
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr12:37856694-109373470,9.923456885,13.25787895
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,10.33677336,12.74718611
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr13:19020000-86760324,9.747820936,12.07963269
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr14:19000000-107289540,8.568273964,13.25799824
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr15:29209443-82829645,8.984265488,11.1348106
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr16:46385801-88389383,9.700423223,14.17564741
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr17:34725848-62410760,9.692348162,13.92820236
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr17:62460760-77546461,8.497844412,Inf
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr18:18510898-52059136,9.446537317,14.94893231
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr2:21178113-87668206,9.682032432,13.13779307
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr3:60000-66170270,9.683791983,10.1262286
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr4:75452279-191044276,7.990399874,14.53557951
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr6:95830543-157559467,8.457350071,13.92147293
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr7:100606043-130154523,7.854076763,13.58561799
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr8:86726451-142766515,10.7925943,14.40090963
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr9:92678796-133073060,10.60165128,13.238171
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr1:3995268-13052998,9.321085328,12.332382
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,12.39853775,13.7453193
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,9.991270295,12.47187067
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,10.61367075,14.41064246
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr12:37856694-109373470,10.08918544,12.95031714
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,9.81147154,10.99093567
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr13:19020000-86760324,9.634927196,11.53169902
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr14:19000000-107289540,8.98363004,13.26498493
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr15:29209443-82829645,9.486493949,10.63814578
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr16:46385801-88389383,9.807750606,13.40282471
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr17:34725848-62410760,8.548619057,13.11477935
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr17:62460760-77546461,8.079137609,Inf
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr18:18510898-52059136,10.131549,14.8262772
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr2:21178113-87668206,9.058991526,11.7925812
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr3:60000-66170270,9.861956043,14.49023215
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr4:75452279-191044276,9.277532438,15.72733775
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr6:95830543-157559467,11.49922988,13.87464358
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr7:100606043-130154523,8.660019039,13.3515929
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr8:86726451-142766515,10.19511602,13.91789729
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr9:92678796-133073060,10.42986301,12.32790266
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr1:3995268-13052998,9.592391903,12.63575023
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,11.36918328,13.71597653
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,9.586308587,12.38042782
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,11.10515179,14.43119175
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr12:37856694-109373470,9.292555073,12.6094438
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,9.760945654,12.49782058
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr13:19020000-86760324,9.41568448,11.457356
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr14:19000000-107289540,8.724525585,12.90993161
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr15:29209443-82829645,7.799947678,10.5812427
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr16:46385801-88389383,8.44957579,13.37468865
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr17:34725848-62410760,8.19440079,13.07434112
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr17:62460760-77546461,8.459837946,Inf
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr18:18510898-52059136,9.325688746,14.52106131
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr2:21178113-87668206,8.665438366,12.37227488
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr3:60000-66170270,9.136742538,14.45383895
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr4:75452279-191044276,7.880607698,15.41499974
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr6:95830543-157559467,11.02915385,13.611583
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr7:100606043-130154523,7.603129086,12.94961873
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr8:86726451-142766515,9.968261533,13.73982126
H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr9:92678796-133073060,10.46549087,12.41606352
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr1:3995268-13052998,9.31756409,12.38936093
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr10:18024675-38818835,10.20612015,13.79030556
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr10:51448845-125869472,11.1792865,12.95724106
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr11:96437584-134946516,11.12272987,13.64290658
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr12:37856694-109373470,10.36677626,12.75411593
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr12:7239876-34856694,8.349736115,13.26959186
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr13:19020000-86760324,8.836741972,11.28230434
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr14:19000000-107289540,8.497863371,12.65905226
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr15:29209443-82829645,8.475929588,14.91807052
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr16:46385801-88389383,8.946347461,13.08420579
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr17:34725848-62410760,8.392553428,12.99948093
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr17:62460760-77546461,7.378651195,11.90819853
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr18:18510898-52059136,9.021460406,14.44519647
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr2:21178113-87668206,8.115289616,12.58260888
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr3:60000-66170270,9.282424605,9.84396691
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr4:75452279-191044276,7.931005106,14.0225391
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr6:95830543-157559467,9.696137726,13.16885132
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr7:100606043-130154523,8.002807098,13.3584276
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr8:86726451-142766515,8.938192863,13.79623379
H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr9:92678796-133073060,10.58637244,12.88973651
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr1:3995268-13052998,9.302786041,12.08957399
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr10:18024675-38818835,9.387771635,13.4376846
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr10:51448845-125869472,10.12164105,12.43264563
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr11:96437584-134946516,10.51960643,13.14411403
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr12:37856694-109373470,9.677228803,12.26492682
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr12:7239876-34856694,7.57195624,12.93710917
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr13:19020000-86760324,8.85726089,10.82966661
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr14:19000000-107289540,8.405480077,12.13158836
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr15:29209443-82829645,7.992401723,14.56073591
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr16:46385801-88389383,8.533533422,12.75811862
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr17:34725848-62410760,8.393992389,12.78527784
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr17:62460760-77546461,7.513117503,11.9597807
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr18:18510898-52059136,8.801248934,14.09700075
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr2:21178113-87668206,8.147146562,12.61826649
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr3:60000-66170270,8.52043212,9.288482114
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr4:75452279-191044276,7.388447987,13.2255927
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr6:95830543-157559467,8.79803604,12.61956206
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr7:100606043-130154523,7.685667955,12.51119228
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr8:86726451-142766515,9.255264332,13.32378122
H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr9:92678796-133073060,9.95062852,12.59273478
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr1:3995268-13052998,8.605300528,11.82760905
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr10:18024675-38818835,9.378468017,12.92987601
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr10:51448845-125869472,10.21509484,11.86366208
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr11:96437584-134946516,10.29211193,12.89978866
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr12:37856694-109373470,9.092844541,11.92470219
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr12:7239876-34856694,7.399749116,12.30539203
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr13:19020000-86760324,8.175205108,10.2921765
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr14:19000000-107289540,7.438858697,11.54625019
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr15:29209443-82829645,7.917417936,13.98802067
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr16:46385801-88389383,7.908602254,12.22593677
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr17:34725848-62410760,7.65962644,12.29354397
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr17:62460760-77546461,7.434476991,11.58896901
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr18:18510898-52059136,8.265085063,13.48281951
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr2:21178113-87668206,7.965387419,12.09601326
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr3:60000-66170270,8.234014467,9.308219417
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr4:75452279-191044276,7.559865042,12.77967986
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr6:95830543-157559467,8.642233764,12.15745868
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr7:100606043-130154523,7.28940281,12.14787023
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr8:86726451-142766515,8.53994804,12.88285086
H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr9:92678796-133073060,9.621035631,12.16497023
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr1:3995268-13052998,9.095802715,11.8136101
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,8.280638384,13.20670981
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,10.61038567,12.09865872
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,10.12088739,13.21155797
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr12:37856694-109373470,9.517156142,11.9853497
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,7.367151436,12.93240961
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr13:19020000-86760324,8.43436354,10.49959548
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr14:19000000-107289540,8.170852407,11.8657117
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr15:29209443-82829645,7.732486849,14.31137196
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr16:46385801-88389383,8.425936193,12.44494792
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr17:34725848-62410760,8.442451548,12.48759407
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr17:62460760-77546461,7.955767728,11.66471807
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr18:18510898-52059136,8.801267655,13.84270885
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr2:21178113-87668206,7.696493211,12.44852263
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr3:60000-66170270,8.263534152,9.638457283
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr4:75452279-191044276,7.530233018,12.96767813
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr6:95830543-157559467,7.346982266,12.41080929
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr7:100606043-130154523,6.670560418,12.78513805
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr8:86726451-142766515,8.467765624,13.00832053
H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr9:92678796-133073060,9.564704472,12.44421629
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr1:3995268-13052998,9.611238787,12.37071511
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr10:18024675-38818835,8.494504286,13.9192447
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr10:51448845-125869472,9.795884204,12.70670754
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr11:96437584-134946516,10.66043568,13.76219718
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr12:37856694-109373470,10.20326972,12.666784
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr12:7239876-34856694,7.542022692,13.5047687
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr13:19020000-86760324,8.98924147,11.16524294
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr14:19000000-107289540,8.807670708,12.29867582
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr15:29209443-82829645,7.549400902,14.94006428
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr16:46385801-88389383,8.40705086,13.01900681
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr17:34725848-62410760,7.864172025,12.98377217
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr17:62460760-77546461,7.962978459,12.06415229
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr18:18510898-52059136,8.439264556,14.44427363
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr2:21178113-87668206,9.777456808,12.99440151
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr3:60000-66170270,8.657619813,8.790995855
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr4:75452279-191044276,7.492877866,13.60057489
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr6:95830543-157559467,7.486927006,13.14558243
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr7:100606043-130154523,8.224914393,13.33937696
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr8:86726451-142766515,8.860760949,13.5982366
H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr9:92678796-133073060,9.994273318,12.84724584
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr1:3995268-13052998,9.482704084,12.31374922
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr10:18024675-38818835,8.325680527,13.79461855
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr10:51448845-125869472,9.177165802,10.2462573
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr11:96437584-134946516,10.37342483,13.48457264
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr12:37856694-109373470,9.224265121,12.18062118
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr12:7239876-34856694,7.78049324,13.21843098
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr13:19020000-86760324,9.246627971,10.95061188
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr14:19000000-107289540,8.527716853,12.06867152
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr15:29209443-82829645,8.5827028,14.55647593
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr16:46385801-88389383,8.028244981,12.59470962
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr17:34725848-62410760,8.404869167,12.9998812
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr17:62460760-77546461,8.218207355,12.26480079
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr18:18510898-52059136,9.53158597,13.99828444
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr2:21178113-87668206,8.508826524,12.77527809
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr3:60000-66170270,9.323710673,13.9114695
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr4:75452279-191044276,7.343039226,13.20787297
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr6:95830543-157559467,7.859128386,12.59646343
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr7:100606043-130154523,7.259555427,12.58055422
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr8:86726451-142766515,9.100113647,13.1756555
H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr9:92678796-133073060,10.00172219,12.9131796
H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr1:3995268-13052998,7.683341036,12.56742957
H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr10:18024675-38818835,9.016586875,14.27227431
H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr10:51448845-125869472,10.49200521,12.98924442
H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,11.07071466,14.16109969
